candidate,representation_key,pca_components,c_value,penalty,class_weight,input_dimension,output_dimension,threshold,elapsed_seconds,max_iterations,selected,oof_tuned__n_samples,oof_tuned__n_no_cough,oof_tuned__n_cough,oof_tuned__accuracy,oof_tuned__balanced_accuracy,oof_tuned__precision_cough,oof_tuned__recall_cough,oof_tuned__specificity_no_cough,oof_tuned__f1_cough,oof_tuned__macro_f1,oof_tuned__roc_auc,oof_tuned__tn_no_cough_correct,oof_tuned__fp_no_cough_as_cough,oof_tuned__fn_cough_as_no_cough,oof_tuned__tp_cough_correct,oof_0p5__n_samples,oof_0p5__n_no_cough,oof_0p5__n_cough,oof_0p5__accuracy,oof_0p5__balanced_accuracy,oof_0p5__precision_cough,oof_0p5__recall_cough,oof_0p5__specificity_no_cough,oof_0p5__f1_cough,oof_0p5__macro_f1,oof_0p5__roc_auc,oof_0p5__tn_no_cough_correct,oof_0p5__fp_no_cough_as_cough,oof_0p5__fn_cough_as_no_cough,oof_0p5__tp_cough_correct,oof_tuned__original_cough_count,oof_tuned__original_cough_recall,oof_tuned__new_fsd50k_cough_count,oof_tuned__new_fsd50k_cough_recall
s0_s1__log__peak_rms_crest__pca128__C0p1__l1__weight_none,s0_s1__log__peak_rms_crest,128.0,0.1,l1,,294,128,0.47,1.1128823999897577,16,False,7341,5237,2104,0.9290287426781092,0.9157109384018802,0.8700327255726975,0.8845057034220533,0.9469161733817071,0.8772095215649305,0.9136502632252279,0.9634257306341033,4959,278,243,1861,7341,5237,2104,0.9287563002315761,0.9118236193768963,0.8784107228338918,0.872148288973384,0.9514989497804086,0.8752683043167183,0.9127032721888673,0.9634257306341033,4983,254,269,1835,1983,0.9278870398386283,121,0.17355371900826447
s0_s1__log__peak_rms_crest__pca128__C0p1__l1__weight_balanced,s0_s1__log__peak_rms_crest,128.0,0.1,l1,balanced,294,128,0.64,1.105866400001105,14,False,7341,5237,2104,0.9257594333197112,0.9148412309749798,0.8570774163994503,0.8892585551330798,0.9404239068168799,0.8728714718917658,0.9102212097313567,0.9629607915599082,4925,312,233,1871,7341,5237,2104,0.9151341779049176,0.9181989931977135,0.8068794032324906,0.9253802281368821,0.9110177582585449,0.8620765995129511,0.9003939318273069,0.9629607915599082,4771,466,157,1947,1983,0.9319213313161876,121,0.19008264462809918
s0_s1__log__peak_rms_crest__pca128__C0p1__l2__weight_none,s0_s1__log__peak_rms_crest,128.0,0.1,l2,,294,128,0.52,1.377946000022348,7,False,7341,5237,2104,0.931072061027108,0.9141575264043285,0.8837656099903939,0.8745247148288974,0.9537903379797594,0.8791208791208791,0.9154560188287322,0.9663177369855176,4995,242,264,1840,7341,5237,2104,0.9301185124642419,0.9147687175413899,0.8775510204081632,0.8788022813688213,0.9507351537139583,0.8781762051769176,0.9145918749120192,0.9663177369855176,4979,258,255,1849,1983,0.9178013111447302,121,0.1652892561983471
s0_s1__log__peak_rms_crest__pca128__C0p1__l2__weight_balanced,s0_s1__log__peak_rms_crest,128.0,0.1,l2,balanced,294,128,0.73,1.479496799991466,9,False,7341,5237,2104,0.9299822912409753,0.9096973603295069,0.8900883218842002,0.8621673003802282,0.9572274202787856,0.8759053597295993,0.9135693781570198,0.9655882463982878,5013,224,290,1814,7341,5237,2104,0.9162239476910503,0.9185362850324287,0.8103376406836181,0.9239543726235742,0.9131181974412832,0.8634243837441705,0.9015029375249,0.9655882463982878,4782,455,160,1944,1983,0.9067070095814422,121,0.1322314049586777
s0_s1__log__peak_rms_crest__pca128__C0p3__l1__weight_none,s0_s1__log__peak_rms_crest,128.0,0.3,l1,,294,128,0.54,1.1577931000501849,16,False,7341,5237,2104,0.9317531671434409,0.9119337054782038,0.8930848455125061,0.8654942965779467,0.958373114378461,0.8790731354091238,0.9157677091790851,0.9656391600857019,5019,218,283,1821,7341,5237,2104,0.9301185124642419,0.9136313729234294,0.880439980870397,0.875,0.9522627458468589,0.8777115613825983,0.9143969268722851,0.9656391600857019,4987,250,263,1841,1983,0.9092284417549168,121,0.1487603305785124
s0_s1__log__peak_rms_crest__pca128__C0p3__l1__weight_balanced,s0_s1__log__peak_rms_crest,128.0,0.3,l1,balanced,294,128,0.69,1.114594999991823,15,False,7341,5237,2104,0.9295736275711756,0.9138181471991844,0.8773181169757489,0.8769011406844106,0.9507351537139583,0.8771095792726409,0.9138769853403776,0.9650853716354312,4979,258,259,1845,7341,5237,2104,0.9170412750306498,0.9188247959277762,0.8128924236082042,0.9230038022813688,0.9146457895741837,0.8644558201647007,0.902342739800674,0.9650853716354312,4790,447,162,1942,1983,0.9203227433182047,121,0.1652892561983471
s0_s1__log__peak_rms_crest__pca128__C0p3__l2__weight_none,s0_s1__log__peak_rms_crest,128.0,0.3,l2,,294,128,0.54,1.5590579999843612,8,False,7341,5237,2104,0.9317531671434409,0.9127867139416741,0.8907849829351536,0.8683460076045627,0.9572274202787856,0.8794223826714801,0.9159152380727021,0.9661355912268002,5013,224,277,1827,7341,5237,2104,0.9302547336875086,0.9141533516634709,0.8797709923664122,0.876425855513308,0.9518808478136338,0.878095238095238,0.9146247989751137,0.9661355912268002,4985,252,260,1844,1983,0.9122541603630863,121,0.1487603305785124
s0_s1__log__peak_rms_crest__pca128__C0p3__l2__weight_balanced,s0_s1__log__peak_rms_crest,128.0,0.3,l2,balanced,294,128,0.72,1.5815542999771424,10,False,7341,5237,2104,0.9293011851246424,0.910926004714916,0.8834059022738268,0.8678707224334601,0.953981286996372,0.8755694078158714,0.9130962822544298,0.965358000364473,4996,241,278,1826,7341,5237,2104,0.9162239476910503,0.9182519488779386,0.8108559498956158,0.9230038022813688,0.9135000954745083,0.8633029562124916,0.9014540903030444,0.965358000364473,4784,453,162,1942,1983,0.9117498739283914,121,0.1487603305785124
s0_s1__log__peak_rms_crest__pca128__C1__l1__weight_none,s0_s1__log__peak_rms_crest,128.0,1.0,l1,,294,128,0.52,1.2378199999802746,18,False,7341,5237,2104,0.9313445034736412,0.9140641392664508,0.8853564547206165,0.873574144486692,0.9545541340462097,0.8794258373205741,0.915717489218276,0.9658999906340597,4999,238,266,1838,7341,5237,2104,0.9299822912409753,0.9142467388013484,0.8782112274024738,0.8773764258555133,0.9511170517471835,0.8777936281502615,0.9143645498521449,0.9658999906340597,4981,256,258,1846,1983,0.9178013111447302,121,0.1487603305785124
s0_s1__log__peak_rms_crest__pca128__C1__l1__weight_balanced,s0_s1__log__peak_rms_crest,128.0,1.0,l1,balanced,294,128,0.72,1.1908980999724008,16,False,7341,5237,2104,0.9293011851246424,0.9113525089466512,0.8822961890979257,0.8692965779467681,0.9534084399465342,0.8757481446013886,0.9131715496924125,0.9651014353122089,4993,244,275,1829,7341,5237,2104,0.9154066203514507,0.9169682614418756,0.8101212881639481,0.9206273764258555,0.9133091464578957,0.8618464961067853,0.9004432244939542,0.9651014353122089,4783,454,167,1937,1983,0.9132627332324761,121,0.1487603305785124
s0_s1__log__peak_rms_crest__pca128__C1__l2__weight_none,s0_s1__log__peak_rms_crest,128.0,1.0,l2,,294,128,0.53,1.6960979000432417,11,False,7341,5237,2104,0.9306633973573083,0.912449422106959,0.8861985472154964,0.8697718631178707,0.9551269810960473,0.8779083713120652,0.9147460623800885,0.9658883739638474,5002,235,274,1830,7341,5237,2104,0.9293011851246424,0.9133428620280819,0.8772013326987149,0.8759505703422054,0.9507351537139583,0.8765755053507729,0.9135192120626157,0.9658883739638474,4979,258,261,1843,1983,0.9132627332324761,121,0.15702479338842976
s0_s1__log__peak_rms_crest__pca128__C1__l2__weight_balanced,s0_s1__log__peak_rms_crest,128.0,1.0,l2,balanced,294,128,0.71,1.7573845000006258,11,False,7341,5237,2104,0.9284838577850429,0.9114905022830387,0.8779320248922929,0.8716730038022814,0.9513080007637961,0.8747913188647746,0.9123694414897807,0.9650513384219189,4982,255,270,1834,7341,5237,2104,0.9144530717885847,0.9157312675747514,0.8087866108786611,0.9187262357414449,0.912736299408058,0.8602581219403649,0.8993084877467823,0.9650513384219189,4780,457,171,1933,1983,0.9147755925365607,121,0.1652892561983471
s0_s1__log__peak_rms_crest__pca256__C0p0001__l1__weight_none,s0_s1__log__peak_rms_crest,256.0,0.0001,l1,,294,256,0.51,0.9561739000491798,2,False,7341,5237,2104,0.7069881487535759,0.5128572035335007,0.41924398625429554,0.05798479087452472,0.9677296161924767,0.10187891440501044,0.4634079198052561,0.5589668532836334,5068,169,1982,122,7341,5237,2104,0.3440948099713935,0.5274951155531967,0.2988573972399466,0.9572243346007605,0.097765896505633,0.4555015266312337,0.3154370109607616,0.5589668532836334,512,4725,90,2014,1983,0.0600100857286939,121,0.024793388429752067
s0_s1__log__peak_rms_crest__pca256__C0p0001__l1__weight_balanced,s0_s1__log__peak_rms_crest,256.0,0.0001,l1,balanced,294,256,0.51,1.1381749999709427,3,False,7341,5237,2104,0.6977251055714481,0.5693453951882299,0.4538152610441767,0.2685361216730038,0.8701546687034561,0.33741415347865034,0.5708071385058477,0.6674887880981406,4557,680,1539,565,7341,5237,2104,0.49666258002996866,0.5993110497767058,0.344780487804878,0.839828897338403,0.3587932022150086,0.4888642965832065,0.4965453912810035,0.6674887880981406,1879,3358,337,1767,1983,0.28189611699445283,121,0.049586776859504134
s0_s1__log__peak_rms_crest__pca256__C0p0001__l2__weight_none,s0_s1__log__peak_rms_crest,256.0,0.0001,l2,,294,256,0.59,1.4096967999939807,5,False,7341,5237,2104,0.8759024656041411,0.8675289382145613,0.7511578947368421,0.8479087452471483,0.8871491311819744,0.7966063853538736,0.8536594604413199,0.9193724130219969,4646,591,320,1784,7341,5237,2104,0.8286337011306362,0.8607003781226155,0.6368046571798189,0.9358365019011406,0.7855642543440902,0.7578906851424172,0.81263709884361,0.9193724130219969,4114,1123,135,1969,1983,0.8875441250630358,121,0.19834710743801653
s0_s1__log__peak_rms_crest__pca256__C0p0001__l2__weight_balanced,s0_s1__log__peak_rms_crest,256.0,0.0001,l2,balanced,294,256,0.65,1.3969456000486389,5,False,7341,5237,2104,0.8684102983244789,0.8557381087044436,0.7433704020530368,0.8260456273764258,0.8854305900324614,0.7825303917154435,0.8440972271077217,0.9169704849451583,4637,600,366,1738,7341,5237,2104,0.7956681651001226,0.8421449255843367,0.5888758092995879,0.9510456273764258,0.7332442237922475,0.7273718647764449,0.7819865859829938,0.9169704849451583,3840,1397,103,2001,1983,0.864851235501765,121,0.19008264462809918
s0_s1__log__peak_rms_crest__pca256__C0p0003__l1__weight_none,s0_s1__log__peak_rms_crest,256.0,0.0003,l1,,294,256,0.54,1.150871499965433,6,False,7341,5237,2104,0.8109249421059801,0.7971081842345812,0.6430855315747402,0.7647338403041825,0.8294825281649799,0.6986539296569692,0.7804504265196319,0.8685938601541677,4344,893,495,1609,7341,5237,2104,0.7733278844844027,0.8099956092616807,0.566066066066066,0.8959125475285171,0.7240786709948444,0.69377990430622,0.7569245542292347,0.8685938601541677,3792,1445,219,1885,1983,0.7977811396873424,121,0.2231404958677686
s0_s1__log__peak_rms_crest__pca256__C0p0003__l1__weight_balanced,s0_s1__log__peak_rms_crest,256.0,0.0003,l1,balanced,294,256,0.57,1.1139765999978408,5,False,7341,5237,2104,0.8095627298733142,0.7955847668425382,0.6409744408945687,0.7628326996197718,0.8283368340653046,0.6966145833333334,0.7789207520597579,0.8685296962022928,4338,899,499,1605,7341,5237,2104,0.7543931344503474,0.8028378799286446,0.5423347398030942,0.9163498098859315,0.6893259499713577,0.6813924721682276,0.7407848983915504,0.8685296962022928,3610,1627,176,1928,1983,0.7972768532526475,121,0.19834710743801653
s0_s1__log__peak_rms_crest__pca256__C0p0003__l2__weight_none,s0_s1__log__peak_rms_crest,256.0,0.0003,l2,,294,256,0.59,1.4918012999696657,5,False,7341,5237,2104,0.8917041275030649,0.8858545531175877,0.7772130453197797,0.872148288973384,0.8995608172617912,0.8219484882418813,0.8720684987945239,0.9328638141448933,4711,526,269,1835,7341,5237,2104,0.8610543522680834,0.8829968068677754,0.6903089887640449,0.9344106463878327,0.8315829673477182,0.7940226171243941,0.8445960978736051,0.9328638141448933,4355,882,138,1966,1983,0.9142713061018659,121,0.18181818181818182
s0_s1__log__peak_rms_crest__pca256__C0p0003__l2__weight_balanced,s0_s1__log__peak_rms_crest,256.0,0.0003,l2,balanced,294,256,0.68,1.515460799972061,5,False,7341,5237,2104,0.8891159242609998,0.8789224866789465,0.7794627383015598,0.8550380228136882,0.9028069505442047,0.8155031731640979,0.8681215963191473,0.93250360661308,4728,509,305,1799,7341,5237,2104,0.8169186759297099,0.8570389488801167,0.6172115977791487,0.9510456273764258,0.7630322703838075,0.7485970819304153,0.8023191065179069,0.93250360661308,3996,1241,103,2001,1983,0.8966212808875441,121,0.17355371900826447
s0_s1__log__peak_rms_crest__pca256__C0p001__l1__weight_none,s0_s1__log__peak_rms_crest,256.0,0.001,l1,,294,256,0.57,1.253531700000167,7,False,7341,5237,2104,0.8509739817463561,0.8416691866370538,0.7069672131147541,0.8198669201520913,0.8634714531220165,0.7592429577464789,0.8256660636039556,0.9035967933633963,4522,715,379,1725,7341,5237,2104,0.8219588611905735,0.8503354041258057,0.6301862136556681,0.9168250950570342,0.7838457131945771,0.7469506292352371,0.8048087180010377,0.9035967933633963,4105,1132,175,1929,1983,0.854261220373172,121,0.256198347107438
s0_s1__log__peak_rms_crest__pca256__C0p001__l1__weight_balanced,s0_s1__log__peak_rms_crest,256.0,0.001,l1,balanced,294,256,0.67,1.3124106000177562,8,False,7341,5237,2104,0.8526086364255551,0.8330052834068209,0.7231441048034934,0.7870722433460076,0.8789383234676341,0.7537551206190259,0.824292023762079,0.9055919564723366,4603,634,448,1656,7341,5237,2104,0.7800027244244653,0.8310231890518691,0.5696382796923953,0.9505703422053232,0.7114760358984151,0.7123775601068566,0.7671295542896697,0.9055919564723366,3726,1511,104,2000,1983,0.821986888552698,121,0.21487603305785125
s0_s1__log__peak_rms_crest__pca256__C0p001__l2__weight_none,s0_s1__log__peak_rms_crest,256.0,0.001,l2,,294,256,0.57,1.698519000026863,5,False,7341,5237,2104,0.9064160196158562,0.8991513296368121,0.8087145969498911,0.8821292775665399,0.9161733817070842,0.8438281427597181,0.8885094229309628,0.9483662605430357,4798,439,248,1856,7341,5237,2104,0.894973436861463,0.9043531021228739,0.7598440545808967,0.9263307984790875,0.8823754057666603,0.8348682801456415,0.8789341900079051,0.9483662605430357,4621,616,155,1949,1983,0.9258698940998488,121,0.1652892561983471
s0_s1__log__peak_rms_crest__pca256__C0p001__l2__weight_balanced,s0_s1__log__peak_rms_crest,256.0,0.001,l2,balanced,294,256,0.7,1.6647727999952622,6,False,7341,5237,2104,0.9038278163737911,0.8925035993526611,0.811219946571683,0.8659695817490495,0.9190376169562727,0.8377011494252874,0.8846848759127985,0.9485123764730482,4813,424,282,1822,7341,5237,2104,0.8485219997275576,0.8789046986526841,0.6650033266799734,0.9500950570342205,0.8077143402711476,0.7823874755381605,0.8331076533562094,0.9485123764730482,4230,1007,105,1999,1983,0.9087241553202219,121,0.1652892561983471
s0_s1__log__peak_rms_crest__pca256__C0p003__l1__weight_none,s0_s1__log__peak_rms_crest,256.0,0.003,l1,,294,256,0.46,1.2256068999995477,9,False,7341,5237,2104,0.8760386868274077,0.8740219761988948,0.742288961038961,0.8692965779467681,0.8787473744510216,0.8007880910683012,0.8554068990045876,0.9262797940364372,4602,635,275,1829,7341,5237,2104,0.875630023157608,0.8580970641770207,0.7650200267022697,0.8170152091254753,0.899178919228566,0.7901631808779591,0.8508941932847834,0.9262797940364372,4709,528,385,1719,1983,0.9087241553202219,121,0.2231404958677686
s0_s1__log__peak_rms_crest__pca256__C0p003__l1__weight_balanced,s0_s1__log__peak_rms_crest,256.0,0.003,l1,balanced,294,256,0.67,1.1760742999613285,9,False,7341,5237,2104,0.8768560141670072,0.8691924363134207,0.7518891687657431,0.8512357414448669,0.8871491311819744,0.7984841729826125,0.8549109762519967,0.9251217572246613,4646,591,313,1791,7341,5237,2104,0.8210053126277074,0.859618847974815,0.6231296758104738,0.9500950570342205,0.7691426389154096,0.7526355421686747,0.8062003751398337,0.9251217572246613,4028,1209,105,1999,1983,0.8915784165405951,121,0.19008264462809918
s0_s1__log__peak_rms_crest__pca256__C0p003__l2__weight_none,s0_s1__log__peak_rms_crest,256.0,0.003,l2,,294,256,0.57,1.9330925000249408,6,False,7341,5237,2104,0.9184034872633157,0.9034302121276585,0.8501628664495114,0.8683460076045627,0.9385144166507543,0.8591582412414766,0.9008611227302405,0.9586814099152637,4915,322,277,1827,7341,5237,2104,0.915679062797984,0.9121833277549115,0.8201811125485123,0.9039923954372624,0.9203742600725606,0.8600497399954782,0.8998562375774253,0.9586814099152637,4820,417,202,1902,1983,0.9112455874936964,121,0.1652892561983471
s0_s1__log__peak_rms_crest__pca256__C0p003__l2__weight_balanced,s0_s1__log__peak_rms_crest,256.0,0.003,l2,balanced,294,256,0.68,1.8513734000152908,6,False,7341,5237,2104,0.9181310448167824,0.9082151458146226,0.8383610986042324,0.8849809885931559,0.9314493030360894,0.8610404624277457,0.9015060379146549,0.9582986043296781,4878,359,242,1862,7341,5237,2104,0.8813513145348045,0.8997815339958224,0.7254113345521024,0.9429657794676806,0.8565972885239641,0.8200041330853483,0.8657574256811482,0.9582986043296781,4486,751,120,1984,1983,0.9273827534039334,121,0.19008264462809918
s0_s1__log__peak_rms_crest__pca256__C0p01__l1__weight_none,s0_s1__log__peak_rms_crest,256.0,0.01,l1,,294,256,0.46,1.3617029000306502,13,False,7341,5237,2104,0.9106388775371203,0.8994098459266509,0.8252470799640611,0.8730988593155894,0.9257208325377124,0.8484988452655889,0.89256472402383,0.9516341750820971,4848,389,267,1837,7341,5237,2104,0.9081868955183218,0.8893033882196799,0.8363123236124177,0.8450570342205324,0.9335497422188276,0.840661938534279,0.8880883362782379,0.9516341750820971,4889,348,326,1778,1983,0.9157841654059505,121,0.17355371900826447
s0_s1__log__peak_rms_crest__pca256__C0p01__l1__weight_balanced,s0_s1__log__peak_rms_crest,256.0,0.01,l1,balanced,294,256,0.63,1.423823299992364,13,False,7341,5237,2104,0.9083231167415884,0.9013409812165702,0.8120366332315744,0.8849809885931559,0.9177009738399847,0.8469410962019559,0.8907529982711286,0.9508888023285617,4806,431,242,1862,7341,5237,2104,0.8818961994278709,0.8973200704841465,0.7298402081010776,0.9334600760456274,0.8611800649226656,0.819186652763295,0.865747872755674,0.9508888023285617,4510,727,140,1964,1983,0.9268784669692385,121,0.19834710743801653
s0_s1__log__peak_rms_crest__pca256__C0p01__l2__weight_none,s0_s1__log__peak_rms_crest,256.0,0.01,l2,,294,256,0.51,2.2251571000088006,6,False,7341,5237,2104,0.9283476365617763,0.9160865743238191,0.8659554730983302,0.8873574144486692,0.9448157341989689,0.8765258215962441,0.9130278311588973,0.9638239646098142,4948,289,237,1867,7341,5237,2104,0.92780275166871,0.9169841889857994,0.8613406795224977,0.8916349809885932,0.9423333969830056,0.8762260625875758,0.9126322620630187,0.9638239646098142,4935,302,228,1876,1983,0.929904185577408,121,0.19008264462809918
s0_s1__log__peak_rms_crest__pca256__C0p01__l2__weight_balanced,s0_s1__log__peak_rms_crest,256.0,0.01,l2,balanced,294,256,0.67,2.1065727999666706,7,False,7341,5237,2104,0.9283476365617763,0.9165130785555542,0.8649398704902868,0.8887832699619772,0.9442428871491312,0.876699484294421,0.9131001261717882,0.9632723542852081,4945,292,234,1870,7341,5237,2104,0.9036915951505244,0.9128803279676417,0.7755424063116371,0.9344106463878327,0.8913500095474508,0.8475964647553352,0.8885995865547063,0.9632723542852081,4668,569,138,1966,1983,0.9314170448814927,121,0.19008264462809918
s0_s1__log__peak_rms_crest__pca256__C0p03__l1__weight_none,s0_s1__log__peak_rms_crest,256.0,0.03,l1,,294,256,0.5,1.4017360000289045,15,False,7341,5237,2104,0.9243972210870454,0.907915426647625,0.8672356567093409,0.8692965779467681,0.946534275348482,0.8682648943745549,0.9076256174996282,0.9593017219535465,4957,280,275,1829,7341,5237,2104,0.9243972210870454,0.907915426647625,0.8672356567093409,0.8692965779467681,0.946534275348482,0.8682648943745549,0.9076256174996282,0.9593017219535465,4957,280,275,1829,1983,0.9132627332324761,121,0.1487603305785124
s0_s1__log__peak_rms_crest__pca256__C0p03__l1__weight_balanced,s0_s1__log__peak_rms_crest,256.0,0.03,l1,balanced,294,256,0.68,1.3825595999951474,13,False,7341,5237,2104,0.9233074513009126,0.908004639044645,0.8619069985908877,0.872148288973384,0.9438609891159061,0.8669974013701867,0.9065583236155172,0.9586298609411972,4943,294,269,1835,7341,5237,2104,0.9021931616945921,0.9092710829858618,0.7760956175298804,0.9258555133079848,0.8926866526637388,0.8443866493281318,0.886535795859934,0.9586298609411972,4675,562,156,1948,1983,0.9147755925365607,121,0.17355371900826447
