candidate_key,representation_key,c_value,pca_components,input_dimension,threshold_oof,selected,elapsed_seconds,oof_tuned__accuracy,oof_tuned__balanced_accuracy,oof_tuned__macro_f1,oof_tuned__dry_precision,oof_tuned__wet_precision,oof_tuned__dry_recall,oof_tuned__wet_recall,oof_tuned__roc_auc,oof_tuned__average_precision_wet,oof_tuned__tn_dry_correct,oof_tuned__fp_dry_as_wet,oof_tuned__fn_wet_as_dry,oof_tuned__tp_wet_correct,oof_0p5__accuracy,oof_0p5__balanced_accuracy,oof_0p5__macro_f1,oof_0p5__dry_precision,oof_0p5__wet_precision,oof_0p5__dry_recall,oof_0p5__wet_recall,oof_0p5__roc_auc,oof_0p5__average_precision_wet,oof_0p5__tn_dry_correct,oof_0p5__fp_dry_as_wet,oof_0p5__fn_wet_as_dry,oof_0p5__tp_wet_correct
s1_s2__log__peak_rms_crest__C0.0003__pcanone,s1_s2__log__peak_rms_crest,0.0003,,1938,0.5994343407218394,False,2.449361399980262,0.7233518176216882,0.627701163643809,0.6234422418385797,0.8292079207920792,0.41119221411192214,0.805934242181235,0.449468085106383,0.680934242181235,0.3739053795262923,1005,242,207,169,0.5908810844115835,0.6343767595420499,0.5613670627232499,0.8657465495608532,0.32566585956416466,0.5533279871692061,0.7154255319148937,0.680934242181235,0.3739053795262923,690,557,107,269
s1_s2__log__peak_rms_crest__C0.001__pcanone,s1_s2__log__peak_rms_crest,0.001,,1938,0.5734307572822863,False,2.919217199960258,0.6968576709796673,0.6448263065399512,0.6228376775012658,0.8447488584474886,0.39015151515151514,0.7417802726543705,0.5478723404255319,0.6849502636113908,0.37884890051422837,925,322,170,206,0.5939617991373999,0.6289509716937671,0.5614349886110388,0.8594132029339854,0.3242236024844721,0.5637530072173216,0.6941489361702128,0.6849502636113908,0.37884890051422837,703,544,115,261
s1_s2__log__peak_rms_crest__C0.003__pcanone,s1_s2__log__peak_rms_crest,0.003,,1938,0.5846361305017264,False,3.397230300004594,0.7005545286506469,0.630513231756215,0.6161679175944814,0.8346525945470537,0.3868312757201646,0.7610264635124299,0.5,0.6801344503403914,0.3725831785935171,949,298,188,188,0.6179913739987677,0.6269408282004469,0.5744783420614623,0.8502793296089386,0.3324175824175824,0.6102646351242983,0.6436170212765957,0.6801344503403914,0.3725831785935171,761,486,134,242
s0_s1_s2__raw__noamp__C0.0003__pcanone,s0_s1_s2__raw__noamp,0.0003,,1932,0.5768127047520966,False,3.1205296000116505,0.7307455329636475,0.6269397618113259,0.6256320172454473,0.8276699029126213,0.42118863049095606,0.8203688853247795,0.43351063829787234,0.6843808118207101,0.37891506037813916,1023,224,213,163,0.640788662969809,0.6436340835025338,0.5938014746128336,0.8577586206896551,0.3510791366906475,0.6383319967923016,0.648936170212766,0.6843808118207101,0.37891506037813916,796,451,132,244
s0_s1_s2__raw__noamp__C0.001__pcanone,s0_s1_s2__raw__noamp,0.001,,1932,0.582040922568421,False,3.027436900010798,0.7221195317313617,0.6259704141002236,0.6217649244302883,0.8283828382838284,0.40875912408759124,0.8051323175621492,0.44680851063829785,0.6803626576123121,0.3769406488647836,1004,243,208,168,0.6377079482439926,0.6314121977853231,0.5869385310045845,0.8486772486772487,0.34365781710914456,0.6431435445068163,0.6196808510638298,0.6803626576123121,0.3769406488647836,802,445,143,233
s0_s1_s2__raw__noamp__C0.003__pcanone,s0_s1_s2__raw__noamp,0.003,,1932,0.5837957482781264,False,3.4985887999646366,0.7085643869377696,0.6125051186677813,0.6073560483501803,0.8225,0.38534278959810875,0.7914995990376904,0.43351063829787234,0.6655953010629767,0.36753406791957033,987,260,213,163,0.6370918052988294,0.6096482622122882,0.5764773276541524,0.8323232323232324,0.33175355450236965,0.6607858861267041,0.5585106382978723,0.6655953010629767,0.36753406791957033,824,423,166,210
s0_s1_s2__raw__peak_rms__C0.0003__pcanone,s0_s1_s2__raw__peak_rms,0.0003,,1938,0.5790447854805798,False,2.231490800040774,0.7319778188539742,0.6258840365814125,0.6252971462811536,0.8268921095008052,0.4225721784776903,0.8235765838011226,0.42819148936170215,0.6840523639714038,0.37926138328418396,1027,220,215,161,0.6420209488601355,0.6453648330461192,0.595194951543836,0.8588362068965517,0.35251798561151076,0.6391339214113874,0.651595744680851,0.6840523639714038,0.37926138328418396,797,450,131,245
s0_s1_s2__raw__peak_rms__C0.001__pcanone,s0_s1_s2__raw__peak_rms,0.001,,1938,0.581808023265715,False,2.912469399976544,0.7233518176216882,0.6258435137948097,0.6221332424868903,0.828125,0.4103194103194103,0.8075380914194066,0.4441489361702128,0.6799872886416762,0.37724847270535555,1007,240,209,167,0.6358595194085028,0.6302093108566944,0.5854420463891661,0.8481953290870489,0.342143906020558,0.640737770649559,0.6196808510638298,0.6799872886416762,0.37724847270535555,799,448,143,233
s0_s1_s2__raw__peak_rms__C0.003__pcanone,s0_s1_s2__raw__peak_rms,0.003,,1938,0.5856671936271354,False,3.435721800022293,0.7128773875539125,0.6134542049855825,0.6095222065729639,0.8224607762180016,0.3907766990291262,0.7987169206094628,0.42819148936170215,0.6656230271801259,0.36845224046694264,996,251,215,161,0.6377079482439926,0.6109780494463308,0.577426096813617,0.833164812942366,0.33280757097791797,0.6607858861267041,0.5611702127659575,0.6656230271801259,0.36845224046694264,824,423,165,211
s0_s1_s2__raw__peak_rms_crest__C0.0003__pcanone,s0_s1_s2__raw__peak_rms_crest,0.0003,,1941,0.5797457908909247,False,2.4609685000032187,0.7325939617991374,0.6253561739664557,0.6251229398265431,0.8265060240963855,0.42328042328042326,0.8251804330392943,0.425531914893617,0.6840736917538262,0.3793834072833998,1029,218,216,160,0.6426370918052988,0.6457657953556621,0.595699903793293,0.8589881593110872,0.3530259365994236,0.6399358460304732,0.651595744680851,0.6840736917538262,0.3793834072833998,798,449,131,245
s0_s1_s2__raw__peak_rms_crest__C0.001__pcanone,s0_s1_s2__raw__peak_rms_crest,0.001,,1941,0.5817852785241204,False,2.9694733999785967,0.7233518176216882,0.6258435137948097,0.6221332424868903,0.828125,0.4103194103194103,0.8075380914194066,0.4441489361702128,0.6799361019638621,0.37713227435379104,1007,240,209,167,0.6346272335181762,0.6294073862376086,0.5844450402908767,0.847872340425532,0.3411420204978038,0.6391339214113874,0.6196808510638298,0.6799361019638621,0.37713227435379104,797,450,143,233
s0_s1_s2__raw__peak_rms_crest__C0.003__pcanone,s0_s1_s2__raw__peak_rms_crest,0.003,,1941,0.5982945864057558,False,3.572765699995216,0.7208872458410351,0.6103072906891432,0.6097922006100289,0.8196457326892109,0.3989501312335958,0.8163592622293504,0.40425531914893614,0.6655249193809825,0.3683779541798966,1018,229,224,152,0.6377079482439926,0.6100492245218311,0.5769660411081323,0.8324924318869829,0.3322784810126582,0.6615878107457899,0.5585106382978723,0.6655249193809825,0.3683779541798966,825,422,166,210
s0_s1_s2__log__noamp__C0.0003__pcanone,s0_s1_s2__log__noamp,0.0003,,1932,0.6012532361052165,False,2.060571899986826,0.7264325323475046,0.6278483253425242,0.6247015786644889,0.8288288288288288,0.4154228855721393,0.8115477145148356,0.4441489361702128,0.6808254704908802,0.37321506267011006,1012,235,209,167,0.5859519408502772,0.6302402361412069,0.5569867874620619,0.8634639696586599,0.32211538461538464,0.5477145148356054,0.7127659574468085,0.6808254704908802,0.37321506267011006,683,564,108,268
s0_s1_s2__log__noamp__C0.001__pcanone,s0_s1_s2__log__noamp,0.001,,1932,0.5726931574972691,False,2.777483299956657,0.6950092421441775,0.6464098943848214,0.622829078852917,0.8462246777163904,0.3891992551210428,0.7369687249398557,0.5558510638297872,0.6842101895613302,0.3775189907910357,919,328,167,209,0.5988909426987061,0.63308749509461,0.5658082743458295,0.8616504854368932,0.327909887359199,0.5693664795509222,0.6968085106382979,0.6842101895613302,0.3775189907910357,710,537,114,262
s0_s1_s2__log__noamp__C0.003__pcanone,s0_s1_s2__log__noamp,0.003,,1932,0.5992823150326938,False,3.176366599975154,0.7067159581022797,0.6233769557576481,0.614131933206267,0.829205807002562,0.3893805309734513,0.7786688051323175,0.46808510638297873,0.6778673070688802,0.3695192092851169,971,276,200,176,0.6204559457794209,0.6285446774386186,0.5764771668219945,0.8509454949944383,0.3342541436464088,0.6134723336006416,0.6436170212765957,0.6778673070688802,0.3695192092851169,765,482,134,242
s0_s1_s2__log__peak_rms__C0.0003__pcanone,s0_s1_s2__log__peak_rms,0.0003,,1938,0.6018803594823954,False,2.9463359999936074,0.7270486752926679,0.6263916378030678,0.6238867478993048,0.8278955954323002,0.4156171284634761,0.813953488372093,0.43882978723404253,0.6807508232524015,0.3738404269745901,1015,232,211,165,0.5890326555760936,0.6322450476889214,0.5595360595085951,0.864321608040201,0.32406287787182586,0.5517241379310345,0.7127659574468085,0.6807508232524015,0.3738404269745901,688,559,108,268
s0_s1_s2__log__peak_rms__C0.001__pcanone,s0_s1_s2__log__peak_rms,0.001,,1938,0.57174811505493,False,2.9121998999617063,0.6956253850893407,0.6468108566943643,0.6233397600685519,0.8463661453541859,0.38992537313432835,0.7377706495589414,0.5558510638297872,0.6841760651094542,0.37803247336814194,920,327,167,209,0.5988909426987061,0.6340163200191098,0.5661270697881458,0.8625304136253041,0.3283395755305868,0.5685645549318364,0.699468085106383,0.6841760651094542,0.37803247336814194,709,538,113,263
s0_s1_s2__log__peak_rms__C0.003__pcanone,s0_s1_s2__log__peak_rms,0.003,,1938,0.5904161014754729,False,3.2172662999946624,0.7011706715958103,0.6253412445187599,0.6132017200534826,0.831304347826087,0.38477801268498946,0.7666399358460305,0.48404255319148937,0.6786543022402702,0.3710164489951499,956,291,194,182,0.6155268022181146,0.6244081540377757,0.5721079582903787,0.8488241881298992,0.33013698630136984,0.6078588612670409,0.6409574468085106,0.6786543022402702,0.3710164489951499,758,489,135,241
s0_s1_s2__log__peak_rms_crest__C0.0003__pcanone,s0_s1_s2__log__peak_rms_crest,0.0003,,1941,0.6024875846208873,False,2.868331699981354,0.7282809611829945,0.626264737497654,0.6242450046277509,0.8276422764227642,0.4173027989821883,0.8163592622293504,0.43617021276595747,0.6806804415704073,0.3736719022271945,1018,229,212,164,0.5890326555760936,0.6322450476889214,0.5595360595085951,0.864321608040201,0.32406287787182586,0.5517241379310345,0.7127659574468085,0.6806804415704073,0.3736719022271945,688,559,108,268
s0_s1_s2__log__peak_rms_crest__C0.001__pcanone,s0_s1_s2__log__peak_rms_crest,0.001,,1941,0.574729566627884,False,2.753098300017882,0.6974738139248305,0.6442984439249945,0.622834140696549,0.8442622950819673,0.3904761904761905,0.7433841218925421,0.5452127659574468,0.6845066457370027,0.37820060384973525,927,320,171,205,0.5958102279728897,0.6301538586223958,0.5629546193430166,0.8599269183922046,0.3254364089775561,0.566158781074579,0.6941489361702128,0.6845066457370027,0.37820060384973525,706,541,115,261
s0_s1_s2__log__peak_rms_crest__C0.003__pcanone,s0_s1_s2__log__peak_rms_crest,0.003,,1941,0.5929567245858589,False,3.50267320004059,0.7030191004313001,0.625615306522889,0.6141219205164732,0.8311688311688312,0.38675213675213677,0.7698476343223737,0.48138297872340424,0.6791640362401679,0.37117871697078153,960,287,195,181,0.6173752310536045,0.6246822160419048,0.5732284064709132,0.8485523385300668,0.3310344827586207,0.6110665597433841,0.6382978723404256,0.6791640362401679,0.37117871697078153,762,485,136,240
