candidate_key,gold_multiplier,C,pca_components,dataset,subgroup,recording_count,dry_count,wet_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
logistic_regression__C10__pcanone__gold1p5,1.5,10.0,,train_oof,weak_all,1561,1191,370,0.7927203135663878,0.6893017296604741,0.5635055710622461,0.5643491145541122,0.7927031509121062,0.3380281690140845,0.8026868178001679,0.32432432432432434,0.5849694782944154,0.30657741207943523,956,235,250,120
logistic_regression__C10__pcanone__gold1p5,1.5,10.0,,train_oof,gold_all,62,56,6,0.7927203135663878,0.7741935483870968,0.5773809523809523,0.5450733752620545,0.92,0.16666666666666666,0.8214285714285714,0.3333333333333333,0.7470238095238095,0.23343274372686137,46,10,4,2
logistic_regression__C10__pcanone__gold1p5,1.5,10.0,,train_oof,gold_3_of_4,31,28,3,0.7927203135663878,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8333333333333333,0.3547008547008547,23,5,1,2
logistic_regression__C10__pcanone__gold1p5,1.5,10.0,,train_oof,gold_4_of_4,31,28,3,0.7927203135663878,0.7419354838709677,0.4107142857142857,0.42592592592592593,0.8846153846153846,0.0,0.8214285714285714,0.0,0.6666666666666666,0.1736111111111111,23,5,3,0
logistic_regression__C10__pca32__gold1p5,1.5,10.0,32.0,train_oof,all,1623,1247,376,0.5393382154500421,0.7054836722119532,0.6290768056100599,0.6173242282300295,0.8329004329004329,0.391025641025641,0.7714514835605453,0.4867021276595745,0.6799105086249553,0.37778643782235777,962,285,193,183
logistic_regression__C10__pca32__gold1p5,1.5,10.0,32.0,train_oof,weak_all,1561,1191,370,0.5393382154500421,0.7014734144778988,0.6264426895409263,0.6158404944781025,0.8274616079494128,0.394273127753304,0.7691015952980689,0.4837837837837838,0.6757846007216285,0.3779771537224024,916,275,191,179
logistic_regression__C10__pca32__gold1p5,1.5,10.0,32.0,train_oof,gold_all,62,56,6,0.5393382154500421,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8452380952380952,0.6025828460038986,46,10,2,4
logistic_regression__C10__pca32__gold1p5,1.5,10.0,32.0,train_oof,gold_3_of_4,31,28,3,0.5393382154500421,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.7619047619047619,0.49707602339181284,25,3,2,1
logistic_regression__C10__pca32__gold1p5,1.5,10.0,32.0,train_oof,gold_4_of_4,31,28,3,0.5393382154500421,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9642857142857143,0.8333333333333333,21,7,0,3
logistic_regression__C10__pca64__gold1p5,1.5,10.0,64.0,train_oof,all,1623,1247,376,0.6006817871250565,0.7344423906346272,0.6126266870275896,0.6157630353881435,0.8192488262910798,0.42028985507246375,0.8396150761828388,0.38563829787234044,0.6735292361241447,0.37499445519804486,1047,200,231,145
logistic_regression__C10__pca64__gold1p5,1.5,10.0,64.0,train_oof,weak_all,1561,1191,370,0.6006817871250565,0.7315823190262652,0.6107756370980553,0.6146067369386154,0.8138211382113821,0.4259818731117825,0.8404701931150294,0.3810810810810811,0.6701613452243176,0.3770789356214021,1001,190,229,141
logistic_regression__C10__pca64__gold1p5,1.5,10.0,64.0,train_oof,gold_all,62,56,6,0.6006817871250565,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8125,0.5480678440286763,46,10,2,4
logistic_regression__C10__pca64__gold1p5,1.5,10.0,64.0,train_oof,gold_3_of_4,31,28,3,0.6006817871250565,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.6904761904761905,0.4601449275362319,24,4,2,1
logistic_regression__C10__pca64__gold1p5,1.5,10.0,64.0,train_oof,gold_4_of_4,31,28,3,0.6006817871250565,0.8064516129032258,0.8928571428571428,0.69,1.0,0.3333333333333333,0.7857142857142857,1.0,0.9166666666666666,0.6666666666666666,22,6,0,3
logistic_regression__C10__pca128__gold1p5,1.5,10.0,128.0,train_oof,all,1623,1247,376,0.6325368783469868,0.7165742452248922,0.5963546554283472,0.5974094605379522,0.812549642573471,0.38461538461538464,0.8203688853247795,0.3723404255319149,0.642601818833285,0.36112870446648004,1023,224,236,140
logistic_regression__C10__pca128__gold1p5,1.5,10.0,128.0,train_oof,weak_all,1561,1191,370,0.6325368783469868,0.7130044843049327,0.5948748496607439,0.5964173591874423,0.8072787427626137,0.38920454545454547,0.8194794290512175,0.37027027027027026,0.6395261760501056,0.36622426063461516,976,215,233,137
logistic_regression__C10__pca128__gold1p5,1.5,10.0,128.0,train_oof,gold_all,62,56,6,0.6325368783469868,0.8064516129032258,0.6696428571428572,0.610062893081761,0.94,0.25,0.8392857142857143,0.5,0.7470238095238095,0.37715739708493334,47,9,3,3
logistic_regression__C10__pca128__gold1p5,1.5,10.0,128.0,train_oof,gold_3_of_4,31,28,3,0.6325368783469868,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7976190476190476,0.4843304843304843,24,4,2,1
logistic_regression__C10__pca128__gold1p5,1.5,10.0,128.0,train_oof,gold_4_of_4,31,28,3,0.6325368783469868,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.75,0.48120300751879697,23,5,1,2
logistic_regression__C10__pca256__gold1p5,1.5,10.0,256.0,train_oof,all,1623,1247,376,0.5975906198333565,0.696241528034504,0.605414697401423,0.5981069101045996,0.8200339558573854,0.3685393258426966,0.7746591820368885,0.43617021276595747,0.6390336808340017,0.3587410935251991,966,281,212,164
logistic_regression__C10__pca256__gold1p5,1.5,10.0,256.0,train_oof,weak_all,1561,1191,370,0.5975906198333565,0.6937860345932095,0.6055687929743345,0.5989777710895176,0.8157661647475642,0.375,0.7732997481108312,0.43783783783783786,0.6367758186397985,0.3639038902098686,921,270,208,162
logistic_regression__C10__pca256__gold1p5,1.5,10.0,256.0,train_oof,gold_all,62,56,6,0.5975906198333565,0.7580645161290323,0.5684523809523809,0.5338345864661653,0.9183673469387755,0.15384615384615385,0.8035714285714286,0.3333333333333333,0.7440476190476191,0.2754217920279626,45,11,4,2
logistic_regression__C10__pca256__gold1p5,1.5,10.0,256.0,train_oof,gold_3_of_4,31,28,3,0.5975906198333565,0.7419354838709677,0.5595238095238095,0.5230769230769231,0.9166666666666666,0.14285714285714285,0.7857142857142857,0.3333333333333333,0.6785714285714285,0.28619528619528617,22,6,2,1
logistic_regression__C10__pca256__gold1p5,1.5,10.0,256.0,train_oof,gold_4_of_4,31,28,3,0.5975906198333565,0.7741935483870968,0.5773809523809523,0.5450733752620545,0.92,0.16666666666666666,0.8214285714285714,0.3333333333333333,0.8095238095238095,0.4935897435897436,23,5,2,1
logistic_regression__C0.001__pcanone__gold2,2.0,0.001,,train_oof,all,1623,1247,376,0.5657010017661572,0.7165742452248922,0.6400094268798308,0.6288640729207678,0.8377682403433476,0.40829694323144106,0.7826784282277466,0.4973404255319149,0.6832483065740756,0.37883260167768623,976,271,189,187
logistic_regression__C0.001__pcanone__gold2,2.0,0.001,,train_oof,weak_all,1561,1191,370,0.5657010017661572,0.7130044843049327,0.6377255088841991,0.6277619986458808,0.8325872873769025,0.41216216216216217,0.7808564231738035,0.4945945945945946,0.6791476615154197,0.3795206435488784,930,261,187,183
logistic_regression__C0.001__pcanone__gold2,2.0,0.001,,train_oof,gold_all,62,56,6,0.5657010017661572,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8511904761904762,0.5349326599326599,46,10,2,4
logistic_regression__C0.001__pcanone__gold2,2.0,0.001,,train_oof,gold_3_of_4,31,28,3,0.5657010017661572,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7857142857142857,0.5032679738562091,24,4,2,1
logistic_regression__C0.001__pcanone__gold2,2.0,0.001,,train_oof,gold_4_of_4,31,28,3,0.5657010017661572,0.8064516129032258,0.8928571428571428,0.69,1.0,0.3333333333333333,0.7857142857142857,1.0,0.9404761904761905,0.7916666666666666,22,6,0,3
logistic_regression__C0.001__pca32__gold2,2.0,0.001,32.0,train_oof,all,1623,1247,376,0.5343933132699583,0.6913123844731978,0.6523635448480609,0.6241688941190173,0.8512241054613936,0.38859180035650626,0.7249398556535686,0.5797872340425532,0.6822629630261563,0.3790939351388438,904,343,158,218
logistic_regression__C0.001__pca32__gold2,2.0,0.001,32.0,train_oof,weak_all,1561,1191,370,0.5343933132699583,0.6880204996796925,0.6502303310867543,0.6235490156754093,0.8464566929133859,0.3926605504587156,0.7220822837951302,0.5783783783783784,0.6780652188712641,0.3785855023432941,860,331,156,214
logistic_regression__C0.001__pca32__gold2,2.0,0.001,32.0,train_oof,gold_all,62,56,6,0.5343933132699583,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.8482142857142858,0.6383040935672514,44,12,2,4
logistic_regression__C0.001__pca32__gold2,2.0,0.001,32.0,train_oof,gold_3_of_4,31,28,3,0.5343933132699583,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.738095238095238,0.49206349206349204,24,4,2,1
logistic_regression__C0.001__pca32__gold2,2.0,0.001,32.0,train_oof,gold_4_of_4,31,28,3,0.5343933132699583,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,1.0,1.0,20,8,0,3
logistic_regression__C0.001__pca64__gold2,2.0,0.001,64.0,train_oof,all,1623,1247,376,0.5446093708903842,0.7005545286506469,0.6463032554727091,0.6253903875379939,0.8449682683590208,0.3942307692307692,0.7473937449879712,0.5452127659574468,0.6841355423228515,0.3830932475990008,932,315,171,205
logistic_regression__C0.001__pca64__gold2,2.0,0.001,64.0,train_oof,weak_all,1561,1191,370,0.5446093708903842,0.6969891095451634,0.64306624004357,0.6239372265234848,0.8393194706994329,0.3976143141153082,0.7455919395465995,0.5405405405405406,0.6803549141080627,0.3833077234955689,888,303,170,200
logistic_regression__C0.001__pca64__gold2,2.0,0.001,64.0,train_oof,gold_all,62,56,6,0.5446093708903842,0.7903225806451613,0.8095238095238095,0.6530348687042618,0.9777777777777777,0.29411764705882354,0.7857142857142857,0.8333333333333334,0.8273809523809524,0.6119628702544847,44,12,1,5
logistic_regression__C0.001__pca64__gold2,2.0,0.001,64.0,train_oof,gold_3_of_4,31,28,3,0.5446093708903842,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.6904761904761905,0.47023809523809523,23,5,1,2
logistic_regression__C0.001__pca64__gold2,2.0,0.001,64.0,train_oof,gold_4_of_4,31,28,3,0.5446093708903842,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9761904761904763,0.8666666666666667,21,7,0,3
logistic_regression__C0.001__pca128__gold2,2.0,0.001,128.0,train_oof,all,1623,1247,376,0.5604840898685446,0.7104128157732594,0.6415727533313996,0.6271409298869902,0.8398950131233596,0.40208333333333335,0.7698476343223737,0.5132978723404256,0.6848073674691599,0.38160217858626294,960,287,183,193
logistic_regression__C0.001__pca128__gold2,2.0,0.001,128.0,train_oof,weak_all,1561,1191,370,0.5604840898685446,0.7072389493914157,0.6395363877731636,0.6264347561981416,0.8348540145985401,0.4064516129032258,0.7682619647355163,0.5108108108108108,0.6805931876460842,0.381769708599618,915,276,181,189
logistic_regression__C0.001__pca128__gold2,2.0,0.001,128.0,train_oof,gold_all,62,56,6,0.5604840898685446,0.7903225806451613,0.7351190476190477,0.6273693943596856,0.9574468085106383,0.26666666666666666,0.8035714285714286,0.6666666666666666,0.8482142857142857,0.5906862745098038,45,11,2,4
logistic_regression__C0.001__pca128__gold2,2.0,0.001,128.0,train_oof,gold_3_of_4,31,28,3,0.5604840898685446,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7738095238095237,0.5,24,4,2,1
logistic_regression__C0.001__pca128__gold2,2.0,0.001,128.0,train_oof,gold_4_of_4,31,28,3,0.5604840898685446,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9404761904761905,0.7916666666666666,21,7,0,3
logistic_regression__C0.001__pca256__gold2,2.0,0.001,256.0,train_oof,all,1623,1247,376,0.5616618175947425,0.7122612446087492,0.6455621150335273,0.630350760058973,0.8421052631578947,0.4057971014492754,0.7698476343223737,0.5212765957446809,0.6837772355781535,0.38112795919580666,960,287,180,196
logistic_regression__C0.001__pca256__gold2,2.0,0.001,256.0,train_oof,weak_all,1561,1191,370,0.5616618175947425,0.7085201793721974,0.6431706265459414,0.6291942778593083,0.836996336996337,0.4093816631130064,0.7674223341729639,0.518918918918919,0.6796355549504163,0.38175903664992966,914,277,178,192
logistic_regression__C0.001__pca256__gold2,2.0,0.001,256.0,train_oof,gold_all,62,56,6,0.5616618175947425,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8452380952380952,0.5316047471620227,46,10,2,4
logistic_regression__C0.001__pca256__gold2,2.0,0.001,256.0,train_oof,gold_3_of_4,31,28,3,0.5616618175947425,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7619047619047619,0.4841269841269841,24,4,2,1
logistic_regression__C0.001__pca256__gold2,2.0,0.001,256.0,train_oof,gold_4_of_4,31,28,3,0.5616618175947425,0.8064516129032258,0.8928571428571428,0.69,1.0,0.3333333333333333,0.7857142857142857,1.0,0.9404761904761905,0.7916666666666666,22,6,0,3
logistic_regression__C0.01__pcanone__gold2,2.0,0.01,,train_oof,all,1623,1247,376,0.6573740346535547,0.7344423906346272,0.5940501885375966,0.5995380031086036,0.8095599393019727,0.4098360655737705,0.8556535685645549,0.3324468085106383,0.6506018700199628,0.35788126042732116,1067,180,251,125
logistic_regression__C0.01__pcanone__gold2,2.0,0.01,,train_oof,weak_all,1561,1191,370,0.6573740346535547,0.732222934016656,0.5944278031179794,0.6002124854176674,0.8050513022888713,0.41836734693877553,0.8564231738035264,0.3324324324324324,0.6472621235845418,0.3612908798171925,1020,171,247,123
logistic_regression__C0.01__pcanone__gold2,2.0,0.01,,train_oof,gold_all,62,56,6,0.6573740346535547,0.7903225806451613,0.5863095238095238,0.5568993952721275,0.9215686274509803,0.18181818181818182,0.8392857142857143,0.3333333333333333,0.7827380952380952,0.3884682658670665,47,9,4,2
logistic_regression__C0.01__pcanone__gold2,2.0,0.01,,train_oof,gold_3_of_4,31,28,3,0.6573740346535547,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.75,0.4603174603174603,24,4,2,1
logistic_regression__C0.01__pcanone__gold2,2.0,0.01,,train_oof,gold_4_of_4,31,28,3,0.6573740346535547,0.7741935483870968,0.5773809523809523,0.5450733752620545,0.92,0.16666666666666666,0.8214285714285714,0.3333333333333333,0.8095238095238095,0.5,23,5,2,1
logistic_regression__C0.01__pca32__gold2,2.0,0.01,32.0,train_oof,all,1623,1247,376,0.5527596036432001,0.7110289587184226,0.6317566414714464,0.6213054637520155,0.8336192109777015,0.3982494529540481,0.7794707297514034,0.48404255319148937,0.6808595949427562,0.37878246129030557,972,275,194,182
logistic_regression__C0.01__pca32__gold2,2.0,0.01,32.0,train_oof,weak_all,1561,1191,370,0.5527596036432001,0.7072389493914157,0.6292894910023373,0.6199816004223273,0.8282647584973166,0.4018058690744921,0.7774979009235936,0.4810810810810811,0.6766514625456692,0.3787474431562222,926,265,192,178
logistic_regression__C0.01__pca32__gold2,2.0,0.01,32.0,train_oof,gold_all,62,56,6,0.5527596036432001,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8452380952380952,0.6096491228070174,46,10,2,4
logistic_regression__C0.01__pca32__gold2,2.0,0.01,32.0,train_oof,gold_3_of_4,31,28,3,0.5527596036432001,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.75,0.48120300751879697,25,3,2,1
logistic_regression__C0.01__pca32__gold2,2.0,0.01,32.0,train_oof,gold_4_of_4,31,28,3,0.5527596036432001,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9761904761904763,0.8666666666666667,21,7,0,3
logistic_regression__C0.01__pca64__gold2,2.0,0.01,64.0,train_oof,all,1623,1247,376,0.6071340195233639,0.7344423906346272,0.6144843368765889,0.6172766690831498,0.8202511773940345,0.42120343839541546,0.8380112269446672,0.39095744680851063,0.6777564026002832,0.37946943259232724,1045,202,229,147
logistic_regression__C0.01__pca64__gold2,2.0,0.01,64.0,train_oof,weak_all,1561,1191,370,0.6071340195233639,0.7315823190262652,0.6126387092382054,0.6161591798049866,0.8148450244698205,0.42686567164179107,0.8387909319899244,0.3864864864864865,0.6741688792066626,0.38094462497162773,999,192,227,143
logistic_regression__C0.01__pca64__gold2,2.0,0.01,64.0,train_oof,gold_all,62,56,6,0.6071340195233639,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.806547619047619,0.5502141641729742,46,10,2,4
logistic_regression__C0.01__pca64__gold2,2.0,0.01,64.0,train_oof,gold_3_of_4,31,28,3,0.6071340195233639,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.45666666666666667,24,4,2,1
logistic_regression__C0.01__pca64__gold2,2.0,0.01,64.0,train_oof,gold_4_of_4,31,28,3,0.6071340195233639,0.8064516129032258,0.8928571428571428,0.69,1.0,0.3333333333333333,0.7857142857142857,1.0,0.9166666666666666,0.6666666666666666,22,6,0,3
logistic_regression__C0.01__pca128__gold2,2.0,0.01,128.0,train_oof,all,1623,1247,376,0.590268121329774,0.707332101047443,0.6144896688221946,0.6083241501559997,0.8238255033557047,0.3851508120649652,0.7874899759422614,0.44148936170212766,0.6596491153235852,0.36935819297366257,982,265,210,166
logistic_regression__C0.01__pca128__gold2,2.0,0.01,128.0,train_oof,weak_all,1561,1191,370,0.590268121329774,0.7040358744394619,0.6132173735448294,0.607881069513134,0.8188976377952756,0.38995215311004783,0.7858942065491183,0.44054054054054054,0.6560078970658317,0.3717094938374459,936,255,207,163
logistic_regression__C0.01__pca128__gold2,2.0,0.01,128.0,train_oof,gold_all,62,56,6,0.590268121329774,0.7903225806451613,0.6607142857142857,0.5959899749373434,0.9387755102040817,0.23076923076923078,0.8214285714285714,0.5,0.7678571428571428,0.420093656875266,46,10,3,3
logistic_regression__C0.01__pca128__gold2,2.0,0.01,128.0,train_oof,gold_3_of_4,31,28,3,0.590268121329774,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7380952380952381,0.45604395604395603,24,4,2,1
logistic_regression__C0.01__pca128__gold2,2.0,0.01,128.0,train_oof,gold_4_of_4,31,28,3,0.590268121329774,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.8095238095238095,0.5291666666666667,22,6,1,2
logistic_regression__C0.01__pca256__gold2,2.0,0.01,256.0,train_oof,all,1623,1247,376,0.5785443367993099,0.7048675292667899,0.6184587691310208,0.6101470867732228,0.826530612244898,0.38478747203579416,0.7794707297514034,0.4574468085106383,0.6556416250063982,0.36989266332845994,972,275,204,172
logistic_regression__C0.01__pca256__gold2,2.0,0.01,256.0,train_oof,weak_all,1561,1191,370,0.5785443367993099,0.7027546444586803,0.6179669594027277,0.6107231920199502,0.8219663418954827,0.3912037037037037,0.7791771620486986,0.45675675675675675,0.6524723716159484,0.37281479776613485,928,263,201,169
logistic_regression__C0.01__pca256__gold2,2.0,0.01,256.0,train_oof,gold_all,62,56,6,0.5785443367993099,0.7580645161290323,0.6428571428571428,0.5700416088765603,0.9361702127659575,0.2,0.7857142857142857,0.5,0.7708333333333333,0.413200271950272,44,12,3,3
logistic_regression__C0.01__pca256__gold2,2.0,0.01,256.0,train_oof,gold_3_of_4,31,28,3,0.5785443367993099,0.7419354838709677,0.5595238095238095,0.5230769230769231,0.9166666666666666,0.14285714285714285,0.7857142857142857,0.3333333333333333,0.7023809523809523,0.4434389140271493,22,6,2,1
logistic_regression__C0.01__pca256__gold2,2.0,0.01,256.0,train_oof,gold_4_of_4,31,28,3,0.5785443367993099,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.8214285714285714,0.5054945054945055,22,6,1,2
logistic_regression__C0.1__pcanone__gold2,2.0,0.1,,train_oof,all,1623,1247,376,0.5178900693269908,0.6789895255699322,0.5886148031872238,0.5806332584945046,0.8123924268502581,0.34273318872017355,0.7570168404170008,0.42021276595744683,0.6182454913067958,0.32701432957291826,944,303,218,158
logistic_regression__C0.1__pcanone__gold2,2.0,0.1,,train_oof,weak_all,1561,1191,370,0.5178900693269908,0.6758488148622678,0.5854301404679239,0.5788998357963875,0.8060768543342269,0.34615384615384615,0.7573467674223342,0.4135135135135135,0.6149998865364104,0.33191656297438044,902,289,217,153
logistic_regression__C0.1__pcanone__gold2,2.0,0.1,,train_oof,gold_all,62,56,6,0.5178900693269908,0.7580645161290323,0.7916666666666667,0.6242424242424243,0.9767441860465116,0.2631578947368421,0.75,0.8333333333333334,0.7916666666666666,0.2747420020639835,42,14,1,5
logistic_regression__C0.1__pcanone__gold2,2.0,0.1,,train_oof,gold_3_of_4,31,28,3,0.5178900693269908,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,0.8333333333333334,0.3528138528138528,20,8,0,3
logistic_regression__C0.1__pcanone__gold2,2.0,0.1,,train_oof,gold_4_of_4,31,28,3,0.5178900693269908,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.726190476190476,0.20555555555555557,22,6,1,2
logistic_regression__C0.1__pca32__gold2,2.0,0.1,32.0,train_oof,all,1623,1247,376,0.5409681439774174,0.7048675292667899,0.6296046682250166,0.6174040442864575,0.8333333333333334,0.39065817409766457,0.7698476343223737,0.48936170212765956,0.6803946492859458,0.3786048334118207,960,287,192,184
logistic_regression__C0.1__pca32__gold2,2.0,0.1,32.0,train_oof,weak_all,1561,1191,370,0.5409681439774174,0.700832799487508,0.6269544103297252,0.6159112523149795,0.8278985507246377,0.3938730853391685,0.7674223341729639,0.4864864864864865,0.6762157623618581,0.3786723439225005,914,277,190,180
logistic_regression__C0.1__pca32__gold2,2.0,0.1,32.0,train_oof,gold_all,62,56,6,0.5409681439774174,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8422619047619048,0.6089743589743589,46,10,2,4
logistic_regression__C0.1__pca32__gold2,2.0,0.1,32.0,train_oof,gold_3_of_4,31,28,3,0.5409681439774174,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.7380952380952381,0.47857142857142854,25,3,2,1
logistic_regression__C0.1__pca32__gold2,2.0,0.1,32.0,train_oof,gold_4_of_4,31,28,3,0.5409681439774174,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9761904761904763,0.8666666666666667,21,7,0,3
logistic_regression__C0.1__pca64__gold2,2.0,0.1,64.0,train_oof,all,1623,1247,376,0.6028380506932635,0.7332101047443007,0.6127535873330034,0.6155006907494289,0.8194662480376766,0.4183381088825215,0.8372093023255814,0.3882978723404255,0.6749581975464518,0.37678636701806567,1044,203,230,146
logistic_regression__C0.1__pca64__gold2,2.0,0.1,64.0,train_oof,weak_all,1561,1191,370,0.6028380506932635,0.7303010890454836,0.6108675426055779,0.6143270040522657,0.8140293637846656,0.42388059701492536,0.837951301427372,0.3837837837837838,0.6714729843193319,0.37864748871601184,998,193,228,142
logistic_regression__C0.1__pca64__gold2,2.0,0.1,64.0,train_oof,gold_all,62,56,6,0.6028380506932635,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8154761904761905,0.5486215538847118,46,10,2,4
logistic_regression__C0.1__pca64__gold2,2.0,0.1,64.0,train_oof,gold_3_of_4,31,28,3,0.6028380506932635,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7023809523809523,0.4621212121212121,24,4,2,1
logistic_regression__C0.1__pca64__gold2,2.0,0.1,64.0,train_oof,gold_4_of_4,31,28,3,0.6028380506932635,0.8064516129032258,0.8928571428571428,0.69,1.0,0.3333333333333333,0.7857142857142857,1.0,0.9166666666666666,0.6666666666666666,22,6,0,3
logistic_regression__C0.1__pca128__gold2,2.0,0.1,128.0,train_oof,all,1623,1247,376,0.6495972013106643,0.7252002464571781,0.5954663532904503,0.5987945957450582,0.8111888111888111,0.3958333333333333,0.8372093023255814,0.3537234042553192,0.645705011175758,0.3626622293169145,1044,203,243,133
logistic_regression__C0.1__pca128__gold2,2.0,0.1,128.0,train_oof,weak_all,1561,1191,370,0.6495972013106643,0.7219730941704036,0.5942315111080855,0.597945914380261,0.8059822150363783,0.4012345679012346,0.8371116708648195,0.35135135135135137,0.6426078471418522,0.36715661292017754,997,194,240,130
logistic_regression__C0.1__pca128__gold2,2.0,0.1,128.0,train_oof,gold_all,62,56,6,0.6495972013106643,0.8064516129032258,0.6696428571428572,0.610062893081761,0.94,0.25,0.8392857142857143,0.5,0.75,0.3805177469365112,47,9,3,3
logistic_regression__C0.1__pca128__gold2,2.0,0.1,128.0,train_oof,gold_3_of_4,31,28,3,0.6495972013106643,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7976190476190476,0.4843304843304843,24,4,2,1
logistic_regression__C0.1__pca128__gold2,2.0,0.1,128.0,train_oof,gold_4_of_4,31,28,3,0.6495972013106643,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.7738095238095237,0.5,23,5,1,2
logistic_regression__C0.1__pca256__gold2,2.0,0.1,256.0,train_oof,all,1623,1247,376,0.669398114306658,0.7221195317313617,0.5953191915917351,0.5979330138284286,0.8114241001564946,0.391304347826087,0.8315958299919808,0.35904255319148937,0.6449286798955791,0.36592949211923004,1037,210,241,135
logistic_regression__C0.1__pca256__gold2,2.0,0.1,256.0,train_oof,weak_all,1561,1191,370,0.669398114306658,0.7200512491992312,0.595766673474482,0.5988626079572752,0.8070032573289903,0.3993993993993994,0.8320738874895046,0.35945945945945945,0.6426146549572241,0.37009683003364924,991,200,237,133
logistic_regression__C0.1__pca256__gold2,2.0,0.1,256.0,train_oof,gold_all,62,56,6,0.669398114306658,0.7741935483870968,0.5773809523809523,0.5450733752620545,0.92,0.16666666666666666,0.8214285714285714,0.3333333333333333,0.7410714285714286,0.3701307867369573,46,10,4,2
