n_components,explained_variance_ratio,cumulative_explained_variance_ratio
1259,4.2380310752530756e-07,0.9999508593865845
1260,4.2091760285264043e-07,0.9999512803041873
1261,4.17098640134738e-07,0.9999516974028275
1262,4.144460981669303e-07,0.9999521118489257
1263,4.104731196995466e-07,0.9999525223220455
1264,4.080458426133712e-07,0.999952930367888
1265,4.065750376750096e-07,0.9999533369429257
1266,4.015052964970164e-07,0.9999537384482221
1267,3.9904999626591906e-07,0.9999541374982184
1268,3.9820598494437525e-07,0.9999545357042033
1269,3.957564302095163e-07,0.9999549314606335
1270,3.9310549258100463e-07,0.9999553245661261
1271,3.9153095747341586e-07,0.9999557160970836
1272,3.8829449142258027e-07,0.999956104391575
1273,3.8663235381290374e-07,0.9999564910239288
1274,3.847170758516174e-07,0.9999568757410047
1275,3.8269512770245455e-07,0.9999572584361324
1276,3.800470468115049e-07,0.9999576384831792
1277,3.7764862381748085e-07,0.999958016131803
1278,3.7613016062001914e-07,0.9999583922619636
1279,3.7347266356129913e-07,0.9999587657346272
1280,3.713569108196525e-07,0.9999591370915379
1281,3.6533861695486836e-07,0.9999595024301549
1282,3.6483054840040253e-07,0.9999598672607033
1283,3.618340943382049e-07,0.9999602290947976
1284,3.609314625492564e-07,0.9999605900262601
1285,3.552237746502389e-07,0.9999609452500348
1286,3.523018125792608e-07,0.9999612975518474
1287,3.495163317356206e-07,0.9999616470681791
1288,3.4493305784380435e-07,0.999961992001237
1289,3.434154420749137e-07,0.9999623354166791
1290,3.396721781218011e-07,0.9999626750888573
1291,3.381930701271259e-07,0.9999630132819274
1292,3.3365579086826183e-07,0.9999633469377183
1293,3.3304490229074524e-07,0.9999636799826206
1294,3.293679718665888e-07,0.9999640093505925
1295,3.2758636087620944e-07,0.9999643369369534
1296,3.2454778089349575e-07,0.9999646614847343
1297,3.2111443637688714e-07,0.9999649825991707
1298,3.18486062975223e-07,0.9999653010852336
1299,3.17823866191795e-07,0.9999656189090999
1300,3.150333628949286e-07,0.9999659339424627
1301,3.132365131245663e-07,0.9999662471789759
1302,3.113519776970662e-07,0.9999665585309535
1303,3.099875717583074e-07,0.9999668685185252
1304,3.052704989465035e-07,0.9999671737890242
1305,3.0434006911992533e-07,0.9999674781290934
1306,3.0128490817077976e-07,0.9999677794140015
1307,2.9870819292137715e-07,0.9999680781221945
1308,2.9757258683234687e-07,0.9999683756947813
1309,2.9615878027076133e-07,0.9999686718535615
1310,2.9292175980207957e-07,0.9999689647753214
1311,2.916416341004508e-07,0.9999692564169554
1312,2.907690667693803e-07,0.9999695471860223
1313,2.845275325524136e-07,0.9999698317135548
1314,2.8285034462462825e-07,0.9999701145638994
1315,2.8014008849169296e-07,0.9999703947039879
1316,2.786107045073946e-07,0.9999706733146924
1317,2.77717066328969e-07,0.9999709510317587
1318,2.757237748025029e-07,0.9999712267555335
1319,2.7484074753274466e-07,0.999971501596281
1320,2.721747262207416e-07,0.9999717737710072
1321,2.7067271977691857e-07,0.999972044443727
1322,2.689988713809883e-07,0.9999723134425984
1323,2.6560782741688824e-07,0.9999725790504258
1324,2.6339358299204425e-07,0.9999728424440087
1325,2.627560659227672e-07,0.9999731052000747
1326,2.6122510335454463e-07,0.999973366425178
1327,2.580070343162795e-07,0.9999736244322123
1328,2.5662658478763464e-07,0.999973881058797
1329,2.5496100927297284e-07,0.9999741360198063
1330,2.5339568284556195e-07,0.9999743894154892
1331,2.518461957640008e-07,0.999974641261685
1332,2.4909937687728583e-07,0.9999748903610619
1333,2.4638612564753816e-07,0.9999751367471875
1334,2.447481364388596e-07,0.999975381495324
1335,2.434013601216565e-07,0.999975624896684
1336,2.406656011704628e-07,0.9999758655622852
1337,2.3774898210376342e-07,0.9999761033112673
1338,2.3616428671527573e-07,0.999976339475554
1339,2.3308216044450303e-07,0.9999765725577144
1340,2.3183070343040186e-07,0.9999768043884179
1341,2.2903981866712505e-07,0.9999770334282365
1342,2.2777128670997837e-07,0.9999772611995232
1343,2.2718707184998928e-07,0.9999774883865951
1344,2.262938404911397e-07,0.9999777146804355
1345,2.2529353524073183e-07,0.9999779399739708
1346,2.2450039048440657e-07,0.9999781644743613
1347,2.2332336917192319e-07,0.9999783877977304
1348,2.2084653899248516e-07,0.9999786086442694
1349,2.1915481521443713e-07,0.9999788277990845
1350,2.1778747990537134e-07,0.9999790455865645
1351,2.1500434431216797e-07,0.9999792605909088
1352,2.1342278002291196e-07,0.9999794740136888
1353,2.1265536508666107e-07,0.9999796866690539
1354,2.1117436273950945e-07,0.9999798978434167
1355,2.109572629135364e-07,0.9999801088006796
1356,2.0794780361770924e-07,0.9999803167484832
1357,2.0578857993213257e-07,0.9999805225370632
1358,2.03843327002112e-07,0.9999807263803902
1359,2.0187425335489345e-07,0.9999809282546435
1360,2.0018020715452278e-07,0.9999811284348507
1361,1.9828960485143533e-07,0.9999813267244555
1362,1.9659835324152526e-07,0.9999815233228088
1363,1.959619550060091e-07,0.9999817192847638
1364,1.9485680055935054e-07,0.9999819141415643
1365,1.938051416859944e-07,0.9999821079467061
1366,1.920373889561657e-07,0.999982299984095
1367,1.9010853652367045e-07,0.9999824900926315
1368,1.8635439705291326e-07,0.9999826764470285
1369,1.8582013913222426e-07,0.9999828622671677
1370,1.8358315629189186e-07,0.999983045850324
1371,1.8238424423717358e-07,0.9999832282345683
1372,1.8166140926573414e-07,0.9999834098959776
1373,1.8086458266626867e-07,0.9999835907605602
1374,1.785064498447636e-07,0.99998376926701
1375,1.7642533404132458e-07,0.9999839456923441
1376,1.7536934772617516e-07,0.9999841210616918
1377,1.7472078937650217e-07,0.9999842957824812
1378,1.7275329403223026e-07,0.9999844685357752
1379,1.7003937191765906e-07,0.9999846385751471
1380,1.686060152337677e-07,0.9999848071811623
1381,1.6704578326545256e-07,0.9999849742269457
1382,1.6595103296968479e-07,0.9999851401779786
1383,1.6494641587734037e-07,0.9999853051243944
1384,1.6347628673537186e-07,0.9999854686006812
1385,1.6163923893628735e-07,0.99998563023992
1386,1.6118157300149605e-07,0.999985791421493
1387,1.6011400829982103e-07,0.9999859515355013
1388,1.591988032835244e-07,0.9999861107343045
1389,1.5718509699126799e-07,0.9999862679194015
1390,1.553721535080029e-07,0.999986423291555
1391,1.542615973037663e-07,0.9999865775531522
1392,1.5229925047868769e-07,0.9999867298524027
1393,1.5137135098601553e-07,0.9999868812237537
1394,1.4865185904561412e-07,0.9999870298756127
1395,1.4750724096473863e-07,0.9999871773828537
1396,1.4732939184989994e-07,0.9999873247122455
1397,1.463095488776769e-07,0.9999874710217944
1398,1.4443544531769393e-07,0.9999876154572397
1399,1.4334197488075e-07,0.9999877587992145
1400,1.4243158095169088e-07,0.9999879012307955
1401,1.417974122263734e-07,0.9999880430282078
1402,1.4047011231381167e-07,0.9999881834983201
1403,1.3901942331645594e-07,0.9999883225177434
1404,1.3756414839911788e-07,0.9999884600818918
1405,1.3630623985006985e-07,0.9999885963881316
1406,1.3430488047571477e-07,0.9999887306930121
1407,1.337282277373706e-07,0.9999888644212398
1408,1.3269151983081664e-07,0.9999889971127597
1409,1.3196093208397007e-07,0.9999891290736918
1410,1.3087215949155027e-07,0.9999892599458512
1411,1.2885795518353713e-07,0.9999893888038064
1412,1.2812782171219076e-07,0.9999895169316281
1413,1.2625618841502765e-07,0.9999896431878165
1414,1.2542963696144005e-07,0.9999897686174535
1415,1.2444850457447133e-07,0.9999898930659581
1416,1.2288353600962043e-07,0.9999900159494941
1417,1.2193789631590714e-07,0.9999901378873904
1418,1.209403383030975e-07,0.9999902588277287
1419,1.1998896922902571e-07,0.999990378816698
1420,1.1933717158134364e-07,0.9999904981538695
1421,1.1804747564858737e-07,0.9999906162013452
1422,1.1660652980988473e-07,0.999990732807875
1423,1.1600902522755716e-07,0.9999908488169003
1424,1.1585329127425882e-07,0.9999909646701916
1425,1.1437663371454362e-07,0.9999910790468253
1426,1.1356848094029626e-07,0.9999911926153062
1427,1.1238100242338641e-07,0.9999913049963086
1428,1.1147831140597507e-07,0.99999141647462
1429,1.1016565060517425e-07,0.9999915266402706
1430,1.0850373753907064e-07,0.9999916351440081
1431,1.0774693161943082e-07,0.9999917428909397
1432,1.0740461753524482e-07,0.9999918502955573
1433,1.0681009974556985e-07,0.999991957105657
1434,1.0395181643665403e-07,0.9999920610574735
1435,1.0328107316238609e-07,0.9999921643385467
1436,1.031021961845244e-07,0.9999922674407429
1437,1.0118831534463268e-07,0.9999923686290583
1438,1.009617319030229e-07,0.9999924695907901
1439,1.0024644329727128e-07,0.9999925698372334
1440,9.898676371486445e-08,0.9999926688239971
1441,9.882633556999166e-08,0.9999927676503326
1442,9.691306671271213e-08,0.9999928645633993
1443,9.619001189582624e-08,0.9999929607534112
1444,9.550844668619453e-08,0.9999930562618579
1445,9.430596909155439e-08,0.999993150567827
1446,9.377974804264833e-08,0.9999932443475751
1447,9.164896749700872e-08,0.9999933359965426
1448,9.061141347067166e-08,0.9999934266079561
1449,8.949967596598267e-08,0.9999935161076321
1450,8.913536730360916e-08,0.9999936052429994
1451,8.786580464795584e-08,0.999993693108804
1452,8.646338384127901e-08,0.9999937795721878
1453,8.557020770314951e-08,0.9999938651423955
1454,8.501438208272045e-08,0.9999939501567776
1455,8.436088740767087e-08,0.999994034517665
1456,8.371315505516958e-08,0.9999941182308201
1457,8.325931875637237e-08,0.9999942014901388
1458,8.312301748515724e-08,0.9999942846131563
1459,8.270397259015959e-08,0.9999943673171289
1460,8.150389699521118e-08,0.9999944488210258
1461,8.074781280462625e-08,0.9999945295688386
1462,8.029417472256949e-08,0.9999946098630134
1463,7.85699984749703e-08,0.9999946884330119
1464,7.711715259491348e-08,0.9999947655501644
1465,7.674669324004161e-08,0.9999948422968576
1466,7.589358427403437e-08,0.999994918190442
1467,7.527241093254228e-08,0.9999949934628529
1468,7.423467304590456e-08,0.999995067697526
1469,7.334121987081646e-08,0.9999951410387459
1470,7.258885696521098e-08,0.9999952136276028
1471,7.208000936583807e-08,0.9999952857076122
1472,7.104690824245702e-08,0.9999953567545204
1473,6.98578268134027e-08,0.9999954266123473
1474,6.945264923653262e-08,0.9999954960649965
1475,6.894917107965421e-08,0.9999955650141675
1476,6.856436347427132e-08,0.999995633578531
1477,6.791092162336389e-08,0.9999957014894527
1478,6.750920783309475e-08,0.9999957689986605
1479,6.618722313810035e-08,0.9999958351858836
1480,6.541412480999636e-08,0.9999959006000084
1481,6.464710276624415e-08,0.9999959652471112
1482,6.350911537678819e-08,0.9999960287562266
1483,6.300904691193755e-08,0.9999960917652735
1484,6.222447358011005e-08,0.9999961539897471
1485,6.191347179861703e-08,0.9999962159032189
1486,6.180625258838025e-08,0.9999962777094714
1487,6.118201350257017e-08,0.9999963388914849
1488,6.014890584130158e-08,0.9999963990403907
1489,5.9594970517667715e-08,0.9999964586353612
1490,5.859915465604408e-08,0.9999965172345159
1491,5.837561425269825e-08,0.9999965756101301
1492,5.727504437259017e-08,0.9999966328851745
1493,5.6405775846691335e-08,0.9999966892909503
1494,5.634339010000008e-08,0.9999967456343404
1495,5.547676405295825e-08,0.9999968011111044
1496,5.445859005398767e-08,0.9999968555696945
1497,5.423423936722308e-08,0.9999969098039339
1498,5.280432543820995e-08,0.9999969626082593
1499,5.2424710817574843e-08,0.9999970150329701
1500,5.1807387154230455e-08,0.9999970668403573
1501,5.14302917635871e-08,0.9999971182706491
1502,5.0743329683100926e-08,0.9999971690139787
1503,4.947992159491116e-08,0.9999972184939003
1504,4.907099562701694e-08,0.9999972675648959
1505,4.834396308062804e-08,0.999997315908859
1506,4.7928785293751184e-08,0.9999973638376443
1507,4.7309878810384775e-08,0.999997411147523
1508,4.685859760923396e-08,0.9999974580061206
1509,4.642289249008768e-08,0.9999975044290131
1510,4.633024245495123e-08,0.9999975507592556
1511,4.537282839422971e-08,0.9999975961320839
1512,4.5021008949488126e-08,0.9999976411530929
1513,4.4820332483337276e-08,0.9999976859734253
1514,4.403041757740706e-08,0.9999977300038428
1515,4.381467076884269e-08,0.9999977738185136
1516,4.2971126012290066e-08,0.9999978167896396
1517,4.2600078002681596e-08,0.9999978593897176
1518,4.247301805858489e-08,0.9999979018627357
1519,4.171776863758646e-08,0.9999979435805044
1520,4.144202691790542e-08,0.9999979850225313
1521,4.012360246364963e-08,0.9999980251461338
1522,3.908801498998637e-08,0.9999980642341487
1523,3.885299308723227e-08,0.9999981030871418
1524,3.823075260590263e-08,0.9999981413178943
1525,3.784860763038539e-08,0.9999981791665019
1526,3.762307406924388e-08,0.999998216789576
1527,3.7109154018517445e-08,0.99999825389873
1528,3.605218849977118e-08,0.9999982899509184
1529,3.576950262842442e-08,0.999998325720421
1530,3.542615940741344e-08,0.9999983611465805
1531,3.451164821769341e-08,0.9999983956582287
1532,3.381799536077154e-08,0.9999984294762241
1533,3.343179006662455e-08,0.9999984629080142
1534,3.301245986271987e-08,0.9999984959204741
1535,3.2820355983517605e-08,0.9999985287408301
1536,3.20703701362599e-08,0.9999985608112002
1537,3.171094034407593e-08,0.9999985925221405
1538,3.123865139041009e-08,0.999998623760792
1539,3.080475690910089e-08,0.9999986545655488
1540,3.04847474686534e-08,0.9999986850502963
1541,2.972657198060834e-08,0.9999987147768683
1542,2.9177160346347307e-08,0.9999987439540287
1543,2.898462608328039e-08,0.9999987729386547
1544,2.8582798416182e-08,0.9999988015214532
1545,2.8134758636299897e-08,0.9999988296562118
1546,2.780510754160256e-08,0.9999988574613193
1547,2.7592928160975145e-08,0.9999988850542475
1548,2.7510106288492556e-08,0.9999989125643538
1549,2.7101174257141063e-08,0.9999989396655281
1550,2.6968050673958543e-08,0.9999989666335788
1551,2.6208083849814923e-08,0.9999989928416626
1552,2.5706658310744985e-08,0.999999018548321
1553,2.5188118596947996e-08,0.9999990437364396
1554,2.5101698307484827e-08,0.9999990688381378
1555,2.4380094924140558e-08,0.9999990932182328
1556,2.398610766396905e-08,0.9999991172043404
1557,2.3945573410399465e-08,0.9999991411499138
1558,2.3628059295014198e-08,0.9999991647779731
1559,2.32529535629664e-08,0.9999991880309267
1560,2.260650084786549e-08,0.9999992106374276
1561,2.240451951336385e-08,0.999999233041947
1562,2.19270729107192e-08,0.99999925496902
1563,2.171640391203182e-08,0.9999992766854239
1564,2.126648012338365e-08,0.999999297951904
1565,2.071601858010735e-08,0.9999993186679226
1566,2.0271672466314232e-08,0.999999338939595
1567,1.9947064288900585e-08,0.9999993588866594
1568,1.9336052409589636e-08,0.9999993782227118
1569,1.9238554807117255e-08,0.9999993974612666
1570,1.8754653888002518e-08,0.9999994162159206
1571,1.848191978522814e-08,0.9999994346978404
1572,1.8418083031621126e-08,0.9999994531159234
1573,1.8074561347104232e-08,0.9999994711904847
1574,1.7713227855178702e-08,0.9999994889037126
1575,1.7565016967966204e-08,0.9999995064687296
1576,1.7370311159416093e-08,0.9999995238390408
1577,1.6978812431917163e-08,0.9999995408178532
1578,1.6715168125581315e-08,0.9999995575330214
1579,1.645558665819169e-08,0.9999995739886081
1580,1.5948830425558132e-08,0.9999995899374385
1581,1.571818198912671e-08,0.9999996056556205
1582,1.5539860058904217e-08,0.9999996211954806
1583,1.5103101353231574e-08,0.9999996362985819
1584,1.46241248356593e-08,0.9999996509227067
1585,1.4271836274323304e-08,0.999999665194543
1586,1.4174402891831363e-08,0.9999996793689458
1587,1.3829567052633132e-08,0.9999996931985129
1588,1.3313902370677964e-08,0.9999997065124153
1589,1.2828104899142435e-08,0.9999997193405202
1590,1.2733657862530141e-08,0.9999997320741781
1591,1.2313941244344216e-08,0.9999997443881193
1592,1.2141611798045472e-08,0.9999997565297312
1593,1.1929596003181117e-08,0.9999997684593271
1594,1.1684284886398493e-08,0.999999780143612
1595,1.132332542941376e-08,0.9999997914669374
1596,1.1122367703579263e-08,0.9999998025893051
1597,1.0889571477938025e-08,0.9999998134788766
1598,1.0317708581334319e-08,0.9999998237965851
1599,1.0139940743255775e-08,0.9999998339365259
1600,9.838990676369387e-09,0.9999998437755165
1601,9.66483034759903e-09,0.9999998534403469
1602,9.418225425435545e-09,0.9999998628585723
1603,9.221690444589231e-09,0.9999998720802628
1604,9.108862652241356e-09,0.9999998811891254
1605,8.715977330663672e-09,0.9999998899051028
1606,8.438473650959202e-09,0.9999998983435765
1607,8.21209811549315e-09,0.9999999065556746
1608,8.009875940570778e-09,0.9999999145655506
1609,7.751733149949718e-09,0.9999999223172837
1610,7.4139900093795056e-09,0.9999999297312737
1611,7.16591875729041e-09,0.9999999368971925
1612,7.060068739029987e-09,0.9999999439572612
1613,6.936736699259805e-09,0.999999950893998
1614,6.367517374070054e-09,0.9999999572615154
1615,6.24470293074987e-09,0.9999999635062183
1616,6.0253525258068324e-09,0.9999999695315709
1617,5.944273746401008e-09,0.9999999754758446
1618,5.65751257294369e-09,0.9999999811333572
1619,5.235731042860481e-09,0.9999999863690883
1620,4.9337159133187015e-09,0.9999999913028041
1621,4.662213033597131e-09,0.9999999959650172
1622,4.034981745556629e-09,0.999999999999999
